STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sector,Sector,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,1999,,-8.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2000,,-8.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2001,,-4.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2002,,-4.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2003,,-4.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2004,,-5.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2005,,-3.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2006,,-1.9,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2007,,-2.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2008,,-2.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2009,,-7.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2010,,-6.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2011,,-7.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2012,,-5.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2013,,-5.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2014,,-5.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2015,,-3.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2016,,-1.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2017,,0.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2018,,0.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2019,,0.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2020,,-7.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2021,,-2.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2022,,0.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2023,,-0.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HR,Croatia,2024,,-2.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,1995,,-8.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,1996,,-4.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,1997,,-5.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,1998,,-7.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,1999,,-5.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2000,,-3.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2001,,-4.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2002,,-8.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2003,,-7.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2004,,-6.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2005,,-7.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2006,,-9.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2007,,-5.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2008,,-3.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2009,,-4.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2010,,-4.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2011,,-5.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2012,,-2.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2013,,-2.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2014,,-2.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2015,,-2.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2016,,-1.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2017,,-2.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2018,,-2.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2019,,-2.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2020,,-7.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2021,,-7.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2022,,-6.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2023,,-6.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),HU,Hungary,2024,,-4.9,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,1995,,-2.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,1996,,-0.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,1997,,1.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,1998,,2.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,1999,,3.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2000,,4.9,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2001,,1.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2002,,-0.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2003,,0.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2004,,1.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2005,,1.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2006,,2.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2007,,0.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2008,,-7.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2009,,-13.9,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2010,,-32.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2011,,-13.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2012,,-8.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2013,,-6.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2014,,-3.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2015,,-2.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2016,,-0.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2017,,-0.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2018,,0.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2019,,0.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2020,,-4.9,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2021,,-1.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2022,,1.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2023,,1.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IE,Ireland,2024,,4.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,1995,,-7.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,1996,,-6.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,1997,,-3.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,1998,,-3.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,1999,,-1.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2000,,-2.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2001,,-3.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2002,,-2.9,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2003,,-3.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2004,,-3.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2005,,-4.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2006,,-3.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2007,,-1.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2008,,-2.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2009,,-5.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2010,,-4.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2011,,-3.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2012,,-3.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2013,,-2.9,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2014,,-2.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2015,,-2.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2016,,-2.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2017,,-2.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2018,,-2.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2019,,-1.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),IT,Italy,2020,,-9.4,,,,,
